iteration,goal_sampled,candidate_count,chosen_idx,chosen_rank,accepted,rejection_reason,tree_nodes
1382,False,0,,,False,invalid_random_target,805
1383,False,82,"(6, 5, 5, 4, 6, 4)",1,False,duplicate,805
1384,False,71,"(5, 4, 4, 3, 4, 4)",56,True,,806
1385,False,80,"(4, 5, 6, 3, 3, 3)",4,True,,807
1386,False,71,"(4, 7, 6, 0, 9, 5)",56,True,,808
1387,False,72,"(3, 4, 4, 5, 5, 3)",54,True,,809
1388,True,65,"(3, 6, 7, 8, 2, 2)",10,False,duplicate,809
1389,False,0,,,False,invalid_random_target,809
1390,False,82,"(3, 8, 3, 4, 3, 4)",1,False,duplicate,809
1391,False,83,"(6, 7, 6, 3, 3, 4)",8,True,,810
1392,False,81,"(7, 4, 4, 7, 4, 4)",5,True,,811
1393,False,82,"(3, 8, 5, 2, 3, 4)",2,False,duplicate,811
1394,False,45,"(2, 3, 7, 7, 1, 2)",3,True,,812
1395,False,0,,,False,invalid_random_target,812
1396,False,81,"(6, 6, 7, 3, 6, 3)",7,True,,813
1397,False,83,"(3, 7, 4, 6, 1, 3)",5,True,,814
1398,False,82,"(7, 3, 6, 4, 5, 3)",4,True,,815
1399,True,65,"(3, 6, 7, 8, 1, 1)",11,False,duplicate,815
1400,False,0,,,False,invalid_random_target,815
1401,False,67,"(2, 4, 5, 6, 2, 5)",41,True,,816
1402,False,83,"(6, 5, 5, 3, 6, 5)",75,False,duplicate,816
1403,False,72,"(6, 5, 3, 3, 3, 4)",5,True,,817
1404,False,0,,,False,invalid_random_target,817
1405,False,0,,,False,invalid_random_target,817
1406,False,0,,,False,invalid_random_target,817
1407,False,82,"(7, 4, 6, 4, 2, 4)",4,True,,818
1408,False,0,,,False,invalid_random_target,818
1409,False,56,"(6, 4, 3, 5, 6, 0)",1,True,,819
1410,False,73,"(6, 4, 5, 4, 3, 4)",1,True,,820
1411,False,76,"(3, 6, 8, 4, 4, 5)",17,True,,821
1412,False,25,"(4, 4, 7, 9, 1, 2)",4,True,,822
1413,False,0,,,False,invalid_random_target,822
1414,False,63,"(5, 4, 6, 4, 3, 2)",3,True,,823
1415,False,82,"(3, 5, 6, 4, 5, 2)",23,True,,824
1416,False,0,,,False,invalid_random_target,824
1417,False,0,,,False,invalid_random_target,824
1418,False,61,"(5, 4, 6, 7, 3, 6)",3,True,,825
1419,False,0,,,False,invalid_random_target,825
1420,False,81,"(5, 5, 6, 5, 6, 7)",3,False,duplicate,825
1421,False,81,"(5, 6, 7, 3, 6, 3)",3,False,duplicate,825
1422,False,83,"(7, 4, 5, 5, 3, 6)",10,True,,826
1423,False,65,"(2, 3, 5, 7, 2, 3)",33,True,,827
1424,False,81,"(4, 5, 4, 6, 8, 6)",44,True,,828
1425,False,82,"(4, 7, 4, 5, 3, 3)",1,False,duplicate,828
1426,False,72,"(5, 4, 5, 2, 4, 4)",9,True,,829
1427,True,65,"(3, 6, 7, 8, 1, 0)",63,False,duplicate,829
1428,False,82,"(3, 4, 5, 5, 2, 3)",8,True,,830
1429,False,71,"(5, 2, 6, 7, 1, 6)",7,True,,831
1430,False,0,,,False,invalid_random_target,831
1431,False,81,"(3, 6, 7, 3, 5, 6)",10,True,,832
1432,False,75,"(4, 6, 3, 7, 7, 4)",16,True,,833
1433,False,53,"(4, 4, 6, 6, 6, 4)",49,True,,834
1434,False,61,"(5, 4, 6, 5, 5, 5)",1,False,duplicate,834
1435,False,77,"(9, 2, 2, 7, 4, 7)",72,True,,835
1436,False,0,,,False,invalid_random_target,835
1437,False,70,"(1, 4, 2, 6, 1, 6)",6,True,,836
1438,False,70,"(5, 4, 3, 8, 7, 4)",4,True,,837
1439,False,83,"(3, 7, 4, 7, 1, 2)",12,True,,838
1440,False,74,"(3, 6, 3, 7, 8, 6)",26,True,,839
1441,False,82,"(5, 5, 4, 7, 1, 7)",27,True,,840
1442,False,72,"(5, 4, 3, 5, 2, 2)",31,True,,841
1443,False,0,,,False,invalid_random_target,841
1444,False,68,"(5, 4, 2, 7, 7, 4)",24,True,,842
1445,True,65,"(3, 6, 7, 8, 0, 2)",9,False,duplicate,842
1446,False,0,,,False,invalid_random_target,842
1447,False,0,,,False,invalid_random_target,842
1448,False,0,,,False,invalid_random_target,842
1449,False,81,"(6, 5, 6, 2, 4, 2)",56,True,,843
1450,False,63,"(3, 4, 5, 4, 2, 4)",7,False,duplicate,843
1451,False,82,"(4, 5, 6, 5, 4, 6)",8,True,,844
1452,True,65,"(3, 6, 7, 8, 1, 1)",11,False,duplicate,844
1453,False,73,"(7, 4, 4, 7, 4, 7)",6,True,,845
1454,False,83,"(7, 6, 3, 5, 7, 4)",75,True,,846
1455,False,0,,,False,invalid_random_target,846
1456,False,62,"(6, 6, 5, 2, 5, 2)",4,True,,847
1457,False,83,"(4, 6, 5, 2, 4, 5)",6,True,,848
1458,False,83,"(5, 7, 6, 2, 7, 4)",5,True,,849
1459,False,80,"(6, 6, 3, 3, 9, 3)",70,True,,850
1460,False,80,"(2, 5, 4, 6, 7, 6)",6,True,,851
1461,False,70,"(5, 2, 6, 7, 0, 7)",59,True,,852
1462,False,78,"(3, 5, 6, 7, 2, 6)",17,True,,853
1463,False,82,"(3, 5, 4, 7, 1, 6)",4,True,,854
1464,True,65,"(3, 6, 7, 8, 1, 3)",12,False,duplicate,854
1465,False,62,"(7, 6, 5, 3, 7, 2)",31,True,,855
1466,False,72,"(4, 4, 4, 6, 6, 4)",8,False,duplicate,855
1467,False,71,"(4, 2, 6, 6, 1, 6)",4,True,,856
1468,False,72,"(1, 4, 2, 6, 1, 4)",5,True,,857
1469,False,0,,,False,invalid_random_target,857
1470,False,60,"(3, 6, 6, 7, 2, 5)",2,True,,858
1471,True,65,"(2, 6, 7, 9, 1, 2)",3,False,duplicate,858
1472,False,82,"(7, 5, 5, 4, 6, 3)",7,False,duplicate,858
1473,False,62,"(4, 5, 7, 5, 9, 2)",5,True,,859
1474,False,75,"(3, 5, 2, 7, 7, 4)",34,True,,860
1475,False,0,,,False,invalid_random_target,860
1476,False,82,"(8, 5, 7, 4, 5, 3)",65,True,,861
1477,False,0,,,False,invalid_random_target,861
1478,False,75,"(3, 6, 3, 7, 3, 6)",17,True,,862
1479,False,0,,,False,invalid_random_target,862
1480,False,81,"(3, 6, 6, 2, 3, 4)",9,True,,863
1481,True,65,"(3, 5, 7, 9, 1, 2)",16,False,duplicate,863
1482,False,67,"(8, 3, 6, 6, 1, 7)",53,True,,864
1483,False,0,,,False,invalid_random_target,864
1484,False,75,"(3, 6, 4, 2, 4, 6)",29,True,,865
1485,False,82,"(3, 5, 3, 7, 4, 3)",9,True,,866
1486,False,83,"(5, 7, 6, 1, 6, 4)",7,True,,867
1487,False,0,,,False,invalid_random_target,867
1488,False,80,"(5, 6, 2, 7, 7, 3)",6,True,,868
1489,False,38,"(5, 6, 7, 6, 6, 4)",7,False,duplicate,868
1490,False,61,"(2, 6, 5, 8, 4, 3)",3,True,,869
1491,False,0,,,False,invalid_random_target,869
1492,False,62,"(7, 6, 5, 4, 6, 4)",2,False,duplicate,869
1493,False,82,"(3, 5, 5, 4, 1, 4)",6,True,,870
1494,False,81,"(8, 4, 4, 5, 4, 5)",7,True,,871
1495,False,80,"(2, 5, 3, 6, 8, 7)",75,True,,872
1496,False,0,,,False,invalid_random_target,872
1497,False,75,"(3, 5, 3, 7, 4, 6)",34,True,,873
1498,False,68,"(3, 2, 6, 6, 2, 6)",17,True,,874
1499,False,0,,,False,invalid_random_target,874
1500,False,64,"(7, 4, 3, 6, 6, 1)",30,True,,875
1501,False,0,,,False,invalid_random_target,875
1502,True,65,"(2, 6, 6, 8, 1, 2)",1,False,duplicate,875
1503,False,72,"(8, 3, 7, 6, 1, 4)",5,True,,876
1504,False,70,"(5, 5, 4, 5, 2, 3)",26,True,,877
1505,False,0,,,False,invalid_random_target,877
1506,False,0,,,False,invalid_random_target,877
1507,False,73,"(6, 5, 6, 4, 2, 6)",68,True,,878
1508,False,69,"(5, 4, 3, 1, 0, 5)",47,True,,879
1509,False,78,"(2, 5, 4, 1, 9, 5)",75,True,,880
1510,False,83,"(4, 8, 6, 4, 2, 5)",34,True,,881
1511,False,69,"(5, 5, 5, 6, 2, 1)",27,True,,882
1512,False,81,"(2, 5, 4, 7, 1, 7)",25,True,,883
1513,False,0,,,False,invalid_random_target,883
1514,False,70,"(4, 9, 2, 7, 2, 4)",37,True,,884
1515,False,65,"(7, 3, 7, 6, 1, 4)",4,True,,885
1516,False,0,,,False,invalid_random_target,885
1517,False,0,,,False,invalid_random_target,885
1518,False,82,"(6, 6, 4, 3, 2, 3)",41,True,,886
1519,False,81,"(3, 5, 3, 7, 7, 3)",7,True,,887
1520,False,0,,,False,invalid_random_target,887
1521,True,65,"(3, 6, 7, 9, 2, 2)",40,False,duplicate,887
1522,False,79,"(3, 6, 7, 4, 4, 6)",2,False,duplicate,887
1523,False,0,,,False,invalid_random_target,887
1524,False,80,"(3, 6, 6, 4, 3, 4)",4,True,,888
1525,False,82,"(6, 5, 6, 6, 5, 7)",6,True,,889
1526,True,65,"(2, 6, 6, 8, 1, 2)",1,False,duplicate,889
1527,False,83,"(5, 6, 5, 6, 3, 4)",12,True,,890
1528,False,0,,,False,invalid_random_target,890
1529,False,0,,,False,invalid_random_target,890
1530,False,82,"(7, 7, 3, 5, 3, 3)",36,True,,891
1531,False,72,"(3, 4, 3, 8, 4, 7)",41,True,,892
1532,True,65,"(3, 6, 7, 8, 1, 3)",12,False,duplicate,892
1533,False,71,"(5, 7, 6, 0, 6, 5)",3,True,,893
1534,False,0,,,False,invalid_random_target,893
1535,False,0,,,False,invalid_random_target,893
1536,False,0,,,False,invalid_random_target,893
1537,False,83,"(2, 4, 5, 4, 2, 3)",2,False,duplicate,893
1538,False,0,,,False,invalid_random_target,893
1539,False,44,"(7, 6, 3, 5, 6, 3)",8,True,,894
1540,True,65,"(3, 6, 7, 8, 1, 4)",64,True,,895
1541,False,0,,,False,invalid_random_target,895
1542,False,80,"(6, 7, 6, 4, 6, 3)",43,True,,896
1543,False,0,,,False,invalid_random_target,896
1544,False,61,"(5, 4, 3, 6, 1, 6)",10,True,,897
1545,False,62,"(1, 7, 5, 7, 3, 4)",5,True,,898
1546,False,0,,,False,invalid_random_target,898
1547,False,0,,,False,invalid_random_target,898
1548,False,0,,,False,invalid_random_target,898
1549,False,0,,,False,invalid_random_target,898
1550,False,82,"(3, 8, 5, 2, 2, 5)",5,True,,899
1551,False,0,,,False,invalid_random_target,899
1552,False,82,"(2, 4, 5, 4, 3, 5)",43,True,,900
1553,False,0,,,False,invalid_random_target,900
1554,False,80,"(8, 3, 6, 6, 1, 5)",3,True,,901
1555,False,61,"(3, 6, 4, 9, 4, 4)",1,True,,902
1556,False,0,,,False,invalid_random_target,902
1557,False,44,"(7, 6, 3, 5, 6, 3)",8,False,duplicate,902
1558,False,83,"(6, 6, 4, 3, 1, 2)",29,True,,903
1559,False,46,"(7, 5, 8, 6, 4, 6)",1,True,,904
1560,False,80,"(5, 5, 6, 5, 6, 7)",3,False,duplicate,904
1561,True,65,"(3, 7, 7, 8, 2, 2)",25,False,duplicate,904
1562,False,63,"(4, 4, 5, 6, 6, 3)",7,False,duplicate,904
1563,False,0,,,False,invalid_random_target,904
1564,False,82,"(7, 6, 4, 3, 0, 2)",67,True,,905
1565,False,78,"(2, 4, 5, 1, 8, 4)",33,True,,906
1566,False,0,,,False,invalid_random_target,906
1567,False,0,,,False,invalid_random_target,906
1568,False,71,"(6, 4, 3, 6, 7, 3)",39,True,,907
1569,False,0,,,False,invalid_random_target,907
1570,False,0,,,False,invalid_random_target,907
1571,False,71,"(4, 4, 1, 8, 7, 6)",67,True,,908
1572,False,70,"(9, 3, 2, 6, 5, 8)",56,True,,909
1573,False,0,,,False,invalid_random_target,909
1574,True,65,"(3, 6, 7, 9, 2, 2)",40,False,duplicate,909
1575,False,0,,,False,invalid_random_target,909
1576,False,82,"(7, 4, 7, 5, 5, 4)",6,True,,910
1577,False,0,,,False,invalid_random_target,910
1578,False,0,,,False,invalid_random_target,910
1579,False,53,"(2, 4, 7, 6, 1, 2)",2,True,,911
1580,True,65,"(3, 6, 7, 8, 0, 2)",9,False,duplicate,911
1581,False,72,"(4, 6, 4, 8, 6, 6)",30,True,,912
1582,False,0,,,False,invalid_random_target,912
1583,False,0,,,False,invalid_random_target,912
1584,False,61,"(2, 6, 6, 8, 3, 4)",1,True,,913
1585,True,65,"(3, 5, 7, 8, 0, 2)",17,True,,914
1586,False,0,,,False,invalid_random_target,914
1587,True,65,"(3, 6, 7, 8, 0, 2)",9,False,duplicate,914
1588,False,82,"(8, 4, 6, 5, 6, 5)",74,True,,915
1589,False,0,,,False,invalid_random_target,915
1590,False,72,"(5, 4, 5, 2, 4, 4)",9,False,duplicate,915
1591,False,0,,,False,invalid_random_target,915
1592,False,0,,,False,invalid_random_target,915
1593,False,83,"(6, 4, 4, 7, 3, 4)",3,True,,916
1594,False,76,"(5, 5, 6, 5, 2, 6)",1,False,duplicate,916
1595,False,81,"(3, 8, 5, 3, 1, 5)",2,True,,917
1596,False,83,"(4, 5, 2, 7, 5, 3)",57,True,,918
1597,False,83,"(2, 7, 5, 7, 6, 5)",17,True,,919
1598,False,0,,,False,invalid_random_target,919
1599,False,68,"(4, 4, 1, 7, 6, 2)",5,True,,920
1600,False,84,"(4, 7, 5, 6, 3, 3)",1,True,,921
1601,True,65,"(2, 6, 7, 7, 1, 2)",2,False,duplicate,921
1602,False,80,"(2, 5, 3, 7, 1, 7)",60,True,,922
1603,False,77,"(6, 6, 3, 5, 7, 3)",7,True,,923
1604,False,81,"(4, 5, 4, 7, 7, 6)",10,True,,924
1605,False,62,"(4, 4, 6, 5, 6, 7)",3,True,,925
1606,False,81,"(3, 6, 7, 7, 1, 1)",2,True,,926
1607,False,73,"(7, 3, 6, 4, 3, 3)",6,True,,927
1608,False,82,"(3, 6, 3, 2, 3, 4)",25,True,,928
1609,False,56,"(6, 4, 3, 6, 7, 0)",7,True,,929
1610,False,82,"(5, 5, 5, 5, 3, 4)",1,False,duplicate,929
1611,False,0,,,False,invalid_random_target,929
1612,False,0,,,False,invalid_random_target,929
1613,False,74,"(2, 5, 5, 1, 7, 4)",5,True,,930
1614,False,0,,,False,invalid_random_target,930
1615,False,72,"(7, 3, 6, 5, 2, 3)",4,True,,931
1616,False,62,"(1, 7, 5, 7, 2, 4)",1,True,,932
1617,False,72,"(6, 4, 5, 3, 3, 5)",3,True,,933
1618,False,75,"(3, 6, 2, 8, 6, 4)",6,True,,934
1619,False,61,"(5, 4, 6, 7, 4, 5)",1,True,,935
1620,False,0,,,False,invalid_random_target,935
1621,False,61,"(5, 5, 6, 7, 4, 6)",4,True,,936
1622,False,64,"(7, 4, 3, 7, 5, 0)",11,True,,937
1623,False,72,"(8, 4, 7, 5, 1, 4)",4,False,duplicate,937
1624,False,65,"(2, 4, 5, 8, 1, 3)",2,False,duplicate,937
1625,False,67,"(2, 2, 6, 6, 2, 5)",3,True,,938
1626,True,65,"(2, 6, 7, 7, 1, 2)",2,False,duplicate,938
1627,False,0,,,False,invalid_random_target,938
1628,False,72,"(2, 5, 3, 6, 7, 7)",7,True,,939
1629,False,70,"(4, 5, 3, 3, 6, 4)",1,True,,940
1630,False,69,"(5, 4, 3, 2, 2, 4)",10,False,duplicate,940
1631,False,71,"(7, 5, 6, 7, 4, 3)",3,True,,941
1632,False,0,,,False,invalid_random_target,941
1633,False,67,"(5, 5, 2, 5, 1, 5)",15,True,,942
1634,False,0,,,False,invalid_random_target,942
1635,False,82,"(7, 5, 5, 5, 3, 3)",6,True,,943
1636,False,75,"(3, 5, 3, 2, 4, 6)",45,True,,944
1637,False,0,,,False,invalid_random_target,944
1638,False,75,"(2, 7, 3, 3, 1, 5)",4,True,,945
1639,False,63,"(5, 4, 6, 4, 3, 2)",3,False,duplicate,945
1640,False,82,"(6, 5, 3, 8, 5, 5)",30,True,,946
1641,False,81,"(7, 4, 7, 4, 5, 5)",3,True,,947
1642,True,65,"(3, 6, 7, 8, 0, 2)",9,False,duplicate,947
1643,True,65,"(2, 6, 6, 8, 1, 2)",1,False,duplicate,947
1644,False,60,"(8, 4, 8, 5, 5, 5)",7,True,,948
1645,False,83,"(4, 6, 3, 7, 6, 4)",7,True,,949
1646,False,0,,,False,invalid_random_target,949
1647,False,72,"(4, 6, 5, 9, 5, 6)",3,True,,950
1648,False,82,"(2, 5, 4, 2, 4, 6)",5,True,,951
1649,True,65,"(2, 6, 6, 8, 1, 2)",1,False,duplicate,951
1650,True,65,"(3, 6, 7, 8, 0, 2)",9,False,duplicate,951
1651,False,70,"(4, 5, 2, 3, 9, 4)",70,True,,952
1652,False,48,"(4, 5, 7, 5, 8, 2)",5,True,,953
1653,False,0,,,False,invalid_random_target,953
1654,False,78,"(2, 5, 5, 2, 8, 4)",4,False,duplicate,953
1655,False,0,,,False,invalid_random_target,953
1656,False,72,"(6, 4, 6, 4, 3, 3)",1,True,,954
1657,False,62,"(7, 6, 5, 3, 4, 3)",7,True,,955
1658,True,65,"(3, 6, 7, 8, 0, 2)",9,False,duplicate,955
1659,False,83,"(6, 7, 6, 3, 2, 2)",7,False,duplicate,955
1660,False,83,"(4, 5, 3, 2, 4, 3)",5,True,,956
1661,False,0,,,False,invalid_random_target,956
1662,False,72,"(0, 4, 2, 5, 1, 4)",55,True,,957
1663,False,81,"(3, 6, 7, 4, 5, 7)",9,True,,958
1664,True,65,"(3, 6, 8, 9, 1, 2)",38,False,duplicate,958
1665,False,0,,,False,invalid_random_target,958
1666,False,71,"(5, 5, 1, 6, 6, 3)",67,True,,959
1667,False,63,"(7, 5, 7, 6, 3, 5)",2,True,,960
1668,False,82,"(2, 7, 4, 2, 4, 6)",36,True,,961
1669,True,65,"(3, 6, 7, 9, 1, 2)",8,False,duplicate,961
1670,False,82,"(3, 8, 3, 3, 3, 3)",59,False,duplicate,961
1671,False,0,,,False,invalid_random_target,961
1672,False,82,"(6, 5, 6, 8, 4, 3)",5,True,,962
1673,False,83,"(2, 4, 3, 3, 1, 3)",57,True,,963
1674,False,81,"(5, 6, 7, 4, 7, 3)",4,True,,964
1675,True,65,"(2, 6, 7, 7, 1, 2)",2,False,duplicate,964
1676,False,82,"(4, 8, 2, 2, 3, 4)",70,True,,965
1677,False,70,"(4, 4, 1, 7, 7, 6)",36,True,,966
1678,False,61,"(4, 5, 3, 3, 8, 4)",2,True,,967
1679,False,82,"(3, 5, 6, 1, 7, 5)",21,True,,968
1680,False,55,"(7, 5, 7, 5, 4, 6)",30,True,,969
1681,True,65,"(3, 6, 7, 9, 1, 2)",8,False,duplicate,969
1682,False,80,"(4, 4, 6, 2, 3, 5)",59,True,,970
1683,True,65,"(2, 6, 6, 8, 1, 2)",1,False,duplicate,970
1684,False,71,"(4, 4, 3, 8, 0, 6)",35,True,,971
1685,False,72,"(2, 7, 4, 2, 4, 4)",7,True,,972
1686,False,84,"(4, 7, 6, 2, 6, 4)",5,True,,973
1687,False,61,"(3, 6, 7, 8, 1, 2)",1,False,duplicate,973
1688,False,83,"(6, 6, 4, 5, 6, 3)",5,True,,974
1689,False,79,"(2, 5, 4, 2, 5, 4)",2,True,,975
1690,False,0,,,False,invalid_random_target,975
1691,False,0,,,False,invalid_random_target,975
1692,False,0,,,False,invalid_random_target,975
1693,False,82,"(8, 3, 6, 4, 3, 4)",10,True,,976
1694,False,0,,,False,invalid_random_target,976
1695,True,65,"(3, 6, 7, 8, 1, 3)",12,False,duplicate,976
1696,False,44,"(6, 6, 3, 5, 6, 4)",1,True,,977
1697,False,0,,,False,invalid_random_target,977
1698,False,0,,,False,invalid_random_target,977
1699,True,65,"(4, 7, 7, 8, 1, 2)",50,True,,978
1700,False,0,,,False,invalid_random_target,978
1701,False,71,"(5, 4, 5, 7, 5, 3)",7,True,,979
1702,False,82,"(6, 5, 6, 1, 4, 1)",73,True,,980
1703,False,0,,,False,invalid_random_target,980
1704,False,83,"(3, 8, 5, 4, 2, 3)",9,True,,981
1705,False,82,"(6, 5, 6, 4, 6, 7)",1,True,,982
1706,True,65,"(3, 6, 6, 8, 2, 2)",31,True,,983
1707,False,0,,,False,invalid_random_target,983
1708,False,52,"(8, 4, 2, 6, 5, 7)",4,True,,984
1709,False,74,"(7, 4, 3, 6, 6, 3)",38,True,,985
1710,False,0,,,False,invalid_random_target,985
1711,False,81,"(4, 5, 4, 3, 7, 4)",3,True,,986
1712,False,0,,,False,invalid_random_target,986
1713,True,65,"(3, 6, 7, 8, 1, 3)",12,False,duplicate,986
1714,False,81,"(3, 5, 7, 6, 6, 5)",33,True,,987
1715,False,0,,,False,invalid_random_target,987
1716,False,76,"(7, 4, 3, 6, 7, 3)",62,True,,988
1717,False,83,"(5, 6, 5, 8, 7, 6)",71,True,,989
1718,False,45,"(3, 5, 5, 8, 1, 2)",2,True,,990
1719,True,65,"(3, 6, 7, 9, 1, 1)",41,False,duplicate,990
1720,False,0,,,False,invalid_random_target,990
1721,False,61,"(2, 6, 4, 1, 8, 5)",8,True,,991
1722,False,82,"(6, 5, 6, 5, 5, 6)",1,True,,992
1723,True,65,"(4, 7, 7, 8, 1, 2)",50,False,duplicate,992
1724,False,72,"(4, 4, 4, 6, 2, 2)",2,True,,993
1725,False,0,,,False,invalid_random_target,993
1726,True,65,"(3, 6, 7, 9, 1, 1)",41,False,duplicate,993
1727,False,68,"(6, 5, 1, 7, 7, 4)",42,True,,994
1728,True,65,"(3, 6, 7, 8, 2, 3)",47,False,duplicate,994
1729,False,0,,,False,invalid_random_target,994
1730,False,68,"(7, 4, 4, 7, 4, 0)",4,True,,995
1731,False,0,,,False,invalid_random_target,995
1732,False,0,,,False,invalid_random_target,995
1733,True,65,"(3, 6, 7, 8, 1, 1)",11,False,duplicate,995
1734,False,80,"(4, 6, 6, 6, 2, 2)",31,True,,996
1735,False,74,"(7, 4, 4, 6, 6, 1)",18,True,,997
1736,False,72,"(2, 4, 3, 7, 8, 7)",33,True,,998
1737,False,68,"(6, 4, 3, 7, 6, 3)",1,False,duplicate,998
1738,False,72,"(5, 4, 4, 6, 2, 2)",3,True,,999
1739,False,61,"(4, 5, 2, 3, 8, 3)",6,True,,1000
1740,True,65,"(3, 6, 7, 9, 1, 2)",8,False,duplicate,1000
1741,False,82,"(6, 5, 6, 5, 5, 6)",1,False,duplicate,1000
1742,False,71,"(4, 5, 3, 2, 1, 5)",25,True,,1001
1743,False,80,"(2, 5, 5, 9, 2, 4)",31,True,,1002
1744,False,80,"(6, 6, 3, 3, 6, 3)",1,True,,1003
1745,False,84,"(4, 6, 5, 3, 3, 6)",3,True,,1004
1746,False,72,"(2, 4, 3, 8, 4, 6)",7,True,,1005
1747,False,78,"(6, 4, 7, 3, 6, 4)",27,True,,1006
1748,False,82,"(7, 4, 5, 5, 2, 5)",7,True,,1007
1749,False,0,,,False,invalid_random_target,1007
1750,False,73,"(3, 5, 3, 5, 7, 7)",46,True,,1008
1751,False,0,,,False,invalid_random_target,1008
1752,False,62,"(5, 6, 6, 2, 5, 2)",4,True,,1009
1753,False,0,,,False,invalid_random_target,1009
1754,False,83,"(7, 6, 5, 6, 1, 6)",62,True,,1010
1755,False,62,"(5, 4, 6, 5, 7, 5)",5,False,duplicate,1010
1756,False,72,"(9, 2, 3, 7, 4, 6)",6,True,,1011
1757,False,70,"(4, 5, 1, 8, 7, 6)",28,True,,1012
1758,False,81,"(3, 6, 3, 5, 7, 5)",6,True,,1013
1759,False,0,,,False,invalid_random_target,1013
1760,False,81,"(5, 5, 6, 5, 7, 6)",4,False,duplicate,1013
1761,False,50,"(3, 4, 0, 7, 6, 3)",5,True,,1014
1762,False,0,,,False,invalid_random_target,1014
1763,False,44,"(6, 6, 3, 5, 7, 4)",15,True,,1015
1764,True,65,"(3, 6, 5, 8, 1, 2)",60,False,duplicate,1015
1765,False,72,"(3, 5, 6, 1, 8, 4)",52,True,,1016
1766,False,80,"(6, 6, 2, 3, 9, 3)",78,True,,1017
1767,False,0,,,False,invalid_random_target,1017
1768,False,0,,,False,invalid_random_target,1017
1769,False,71,"(6, 4, 4, 7, 4, 0)",8,True,,1018
1770,False,83,"(4, 6, 5, 8, 6, 6)",3,True,,1019
1771,False,82,"(6, 6, 3, 4, 5, 3)",1,True,,1020
1772,False,0,,,False,invalid_random_target,1020
1773,False,0,,,False,invalid_random_target,1020
1774,False,61,"(2, 5, 6, 8, 2, 2)",2,True,,1021
1775,False,71,"(5, 7, 6, 1, 7, 5)",2,False,duplicate,1021
1776,True,65,"(3, 7, 7, 9, 1, 2)",23,False,duplicate,1021
1777,False,0,,,False,invalid_random_target,1021
1778,False,63,"(3, 4, 5, 6, 5, 3)",1,False,duplicate,1021
1779,False,83,"(4, 8, 6, 5, 2, 4)",2,True,,1022
1780,False,80,"(5, 4, 3, 2, 5, 4)",5,True,,1023
1781,True,65,"(2, 6, 7, 9, 1, 2)",3,False,duplicate,1023
1782,False,0,,,False,invalid_random_target,1023
1783,False,64,"(5, 4, 6, 7, 4, 5)",1,False,duplicate,1023
1784,False,79,"(6, 5, 6, 6, 6, 7)",74,False,duplicate,1023
1785,False,59,"(4, 4, 6, 8, 2, 2)",4,True,,1024
1786,False,0,,,False,invalid_random_target,1024
1787,False,0,,,False,invalid_random_target,1024
1788,False,73,"(7, 7, 3, 6, 4, 3)",33,True,,1025
1789,False,82,"(5, 7, 6, 4, 2, 2)",1,True,,1026
1790,False,80,"(6, 5, 6, 2, 3, 1)",3,True,,1027
1791,False,0,,,False,invalid_random_target,1027
1792,False,0,,,False,invalid_random_target,1027
1793,False,70,"(4, 4, 1, 7, 5, 6)",3,True,,1028
1794,True,65,"(3, 6, 7, 9, 1, 2)",8,False,duplicate,1028
1795,True,65,"(3, 5, 7, 7, 1, 2)",15,False,duplicate,1028
1796,False,83,"(5, 7, 5, 2, 7, 5)",16,True,,1029
1797,False,77,"(8, 3, 2, 7, 3, 6)",11,True,,1030
1798,False,0,,,False,invalid_random_target,1030
1799,False,80,"(6, 5, 6, 3, 4, 1)",1,True,,1031
1800,False,83,"(4, 7, 4, 7, 2, 2)",52,True,,1032
1801,False,0,,,False,invalid_random_target,1032
1802,False,61,"(2, 5, 4, 3, 9, 5)",3,True,,1033
1803,False,72,"(8, 3, 7, 6, 1, 4)",5,False,duplicate,1033
1804,False,42,"(2, 6, 5, 1, 7, 5)",4,True,,1034
1805,False,81,"(3, 6, 6, 3, 3, 7)",6,True,,1035
1806,False,81,"(6, 5, 6, 5, 5, 7)",1,True,,1036
1807,False,79,"(6, 5, 6, 7, 5, 7)",7,True,,1037
1808,False,60,"(6, 4, 3, 1, 0, 4)",34,True,,1038
1809,False,0,,,False,invalid_random_target,1038
1810,False,0,,,False,invalid_random_target,1038
1811,False,45,"(2, 3, 7, 7, 1, 2)",3,False,duplicate,1038
1812,False,70,"(5, 4, 2, 8, 7, 4)",4,True,,1039
1813,False,62,"(4, 6, 7, 8, 2, 2)",11,False,duplicate,1039
1814,False,0,,,False,invalid_random_target,1039
1815,False,70,"(4, 5, 4, 3, 7, 4)",5,False,duplicate,1039
1816,False,81,"(3, 5, 4, 7, 2, 6)",9,False,duplicate,1039
1817,True,65,"(3, 5, 7, 7, 1, 2)",15,False,duplicate,1039
1818,False,83,"(4, 6, 5, 7, 6, 6)",6,True,,1040
1819,False,73,"(7, 7, 4, 5, 2, 3)",9,True,,1041
1820,False,82,"(6, 6, 3, 3, 7, 3)",66,True,,1042
1821,False,81,"(3, 8, 6, 7, 6, 5)",51,True,,1043
1822,False,57,"(4, 4, 7, 5, 6, 6)",8,True,,1044
1823,False,71,"(6, 5, 4, 7, 4, 0)",4,True,,1045
1824,False,0,,,False,invalid_random_target,1045
